,league,player_id,salary,season,season_end,season_start,team
11254,NBA,robingl01,3770000,1995-96,1996,1995,Milwaukee Bucks
11255,NBA,robingl01,4640000,1996-97,1997,1996,Milwaukee Bucks
11256,NBA,robingl01,5510000,1997-98,1998,1997,Milwaukee Bucks
11257,NBA,robingl01,6380000,1998-99,1999,1998,Milwaukee Bucks
11258,NBA,robingl01,7250000,1999-00,2000,1999,Milwaukee Bucks
11259,NBA,robingl01,8120000,2000-01,2001,2000,Milwaukee Bucks
11260,NBA,robingl01,8990000,2001-02,2002,2001,Milwaukee Bucks
11261,NBA,robingl01,9860000,2002-03,2003,2002,Atlanta Hawks
11262,NBA,robingl01,10730000,2003-04,2004,2003,Philadelphia 76ers
11263,NBA,robingl01,12071250,2004-05,2005,2004,Philadelphia 76ers
11264,NBA,robingl02,507336,2014-15,2015,2014,Philadelphia 76ers
11265,NBA,robingl02,845000,2015-16,2016,2015,Indiana Pacers
11266,NBA,robingl02,1050500,2016-17,2017,2016,Indiana Pacers
11267,NBA,robingl02,1524305,2017-18,2018,2017,Indiana Pacers
11268,NBA,robingl02,4075000,2018-19,2019,2018,Detroit Pistons
11269,NBA,robinja02,650000,1993-94,1994,1993,Portland Trail Blazers
11270,NBA,robinja02,845000,1994-95,1995,1994,Portland Trail Blazers
11271,NBA,robinja02,1040000,1995-96,1996,1995,Portland Trail Blazers
11272,NBA,robinja02,1235000,1996-97,1997,1996,Minnesota Timberwolves
11273,NBA,robinja02,1500000,1997-98,1998,1997,Los Angeles Clippers
11274,NBA,robinja02,1800000,1998-99,1999,1998,Los Angeles Clippers
11275,NBA,robinja02,537500,1998-99,1999,1998,Minnesota Timberwolves
11276,NBA,robinja02,1866667,1999-00,2000,1999,Los Angeles Clippers
11277,NBA,robinja02,510000,1999-00,2000,1999,Minnesota Timberwolves
11278,NBA,robinja02,1870000,2000-01,2001,2000,Los Angeles Clippers
11279,NBA,robinja03,40000,2000-01,2001,2000,Miami Heat
11280,NBA,robinje01,3046200,2018-19,2019,2018,Los Angeles Clippers
11281,NBA,robinla01,30000,1994-95,1995,1994,Houston Rockets
11282,NBA,robinla01,611000,2000-01,2001,2000,Atlanta Hawks
11283,NBA,robinla01,715850,2001-02,2002,2001,New York Knicks
11284,NBA,robinmi01,1485440,2018-19,2019,2018,New York Knicks
11285,NBA,robinna01,1102680,2005-06,2006,2005,New York Knicks
11286,NBA,robinna01,1185480,2006-07,2007,2006,New York Knicks
11287,NBA,robinna01,1268160,2007-08,2008,2007,New York Knicks
11288,NBA,robinna01,2020179,2008-09,2009,2008,New York Knicks
11289,NBA,robinna01,4000000,2009-10,2010,2009,Boston Celtics
11290,NBA,robinna01,4200000,2010-11,2011,2010,Oklahoma City Thunder
11291,NBA,robinna01,4500000,2011-12,2012,2011,Oklahoma City Thunder
11292,NBA,robinna01,983307,2011-12,2012,2011,Golden State Warriors
11293,NBA,robinna01,1146337,2012-13,2013,2012,Chicago Bulls
11294,NBA,robinna01,2016000,2013-14,2014,2013,Denver Nuggets
11295,NBA,robinna01,2106720,2014-15,2015,2014,Boston Celtics
11296,NBA,robinna01,154918,2014-15,2015,2014,Los Angeles Clippers
11297,NBA,robinna01,44000,2015-16,2016,2015,New Orleans Pelicans
11298,NBA,robinru01,800000,1990-91,1991,1990,Atlanta Hawks
11299,NBA,robinru01,1025000,1991-92,1992,1991,Atlanta Hawks
11300,NBA,robinru01,1225000,1992-93,1993,1992,New Jersey Nets
11301,NBA,robinru01,1240000,1993-94,1994,1993,Charlotte Hornets
11302,NBA,robinru01,247500,1996-97,1997,1996,Los Angeles Lakers
11303,NBA,robinru01,272250,1997-98,1998,1997,Detroit Pistons
11304,NBA,robinth01,3374640,2012-13,2013,2012,Houston Rockets
11305,NBA,robinth01,3526440,2013-14,2014,2013,Portland Trail Blazers
11306,NBA,robinth01,3678360,2014-15,2015,2014,Philadelphia 76ers
11307,NBA,robinth01,981300,2015-16,2016,2015,Brooklyn Nets
11308,NBA,robinth01,1050961,2016-17,2017,2016,Los Angeles Lakers
11309,NBA,robintr01,540000,1984-85,1985,1984,New York Knicks
11310,NBA,rodmade01,160000,1987-88,1988,1987,Detroit Pistons
11311,NBA,rodmade01,550000,1988-89,1989,1988,Detroit Pistons
11312,NBA,rodmade01,880000,1990-91,1991,1990,Detroit Pistons
11313,NBA,rodmade01,1075000,1991-92,1992,1991,Detroit Pistons
11314,NBA,rodmade01,2350000,1992-93,1993,1992,Detroit Pistons
11315,NBA,rodmade01,2450000,1993-94,1994,1993,San Antonio Spurs
11316,NBA,rodmade01,2500000,1994-95,1995,1994,San Antonio Spurs
11317,NBA,rodmade01,2500000,1995-96,1996,1995,Chicago Bulls
11318,NBA,rodmade01,9000000,1996-97,1997,1996,Chicago Bulls
11319,NBA,rodmade01,4500000,1997-98,1998,1997,Chicago Bulls
11320,NBA,rodmade01,1000000,1998-99,1999,1998,Los Angeles Lakers
11321,NBA,rodrise01,912000,2006-07,2007,2006,Portland Trail Blazers
11322,NBA,rodrise01,817000,2007-08,2008,2007,Portland Trail Blazers
11323,NBA,rodrise01,1048800,2008-09,2009,2008,Portland Trail Blazers
11324,NBA,rodrise01,1892035,2009-10,2010,2009,New York Knicks
11325,NBA,rodrise01,8000000,2016-17,2017,2016,Philadelphia 76ers
11326,NBA,roelo01,200000,1995-96,1996,1995,Detroit Pistons
11327,NBA,roelo01,247500,1996-97,1997,1996,Golden State Warriors
11328,NBA,roelo01,97412,1999-00,2000,1999,Minnesota Timberwolves
11329,NBA,rogerca01,715000,1994-95,1995,1994,Golden State Warriors
11330,NBA,rogerca01,930000,1995-96,1996,1995,Toronto Raptors
11331,NBA,rogerca01,1144000,1996-97,1997,1996,Toronto Raptors
11332,NBA,rogerca01,1900000,1997-98,1998,1997,Toronto Raptors
11333,NBA,rogerca01,2000000,1998-99,1999,1998,Portland Trail Blazers
11334,NBA,rogerca01,2100000,1999-00,2000,1999,Houston Rockets
11335,NBA,rogerca01,2200000,2000-01,2001,2000,Houston Rockets
11336,NBA,rogerca01,778350,2001-02,2002,2001,Indiana Pacers
11337,NBA,rogerjo01,75000,1987-88,1988,1987,Cleveland Cavaliers
11338,NBA,rogerro01,150000,1993-94,1994,1993,Denver Nuggets
11339,NBA,rogerro01,1560000,1994-95,1995,1994,Denver Nuggets
11340,NBA,rogerro01,1920000,1995-96,1996,1995,Los Angeles Clippers
11341,NBA,rogerro01,2280000,1996-97,1997,1996,Los Angeles Clippers
11342,NBA,rogerro01,2640000,1997-98,1998,1997,Los Angeles Clippers
11343,NBA,rogerro01,3000000,1998-99,1999,1998,Los Angeles Clippers
11344,NBA,rogerro01,2000000,1999-00,2000,1999,Phoenix Suns
11345,NBA,rogerro01,2200000,2000-01,2001,2000,Phoenix Suns
11346,NBA,rogerro01,2400000,2001-02,2002,2001,Phoenix Suns
11347,NBA,rogerro01,2796000,2002-03,2003,2002,New Jersey Nets
11348,NBA,rogerro01,3075600,2003-04,2004,2003,New Jersey Nets
11349,NBA,rogerro01,2700000,2004-05,2005,2004,New Orleans Hornets
11350,NBA,rogerro02,664000,1996-97,1997,1996,Vancouver Grizzlies
11351,NBA,rogerro02,763080,1997-98,1998,1997,Boston Celtics
11352,NBA,rogerro02,862560,1998-99,1999,1998,Chicago Bulls
11353,NBA,rogerro02,485000,1999-00,2000,1999,Denver Nuggets
11354,NBA,rogerro02,523500,2000-01,2001,2000,Sacramento Kings
11355,NBA,rollitr01,678000,1984-85,1985,1984,Atlanta Hawks
11356,NBA,rollitr01,743000,1985-86,1986,1985,Atlanta Hawks
11357,NBA,rollitr01,1000000,1986-87,1987,1986,Atlanta Hawks
11358,NBA,rollitr01,1117000,1987-88,1988,1987,Atlanta Hawks
11359,NBA,rollitr01,800000,1988-89,1989,1988,Cleveland Cavaliers
11360,NBA,rollitr01,800000,1990-91,1991,1990,Detroit Pistons
11361,NBA,rollitr01,375000,1991-92,1992,1991,Houston Rockets
11362,NBA,rollitr01,500000,1992-93,1993,1992,Houston Rockets
11363,NBA,rollitr01,735000,1994-95,1995,1994,Orlando Magic
11364,NBA,rollitr01,1470000,1997-98,1998,1997,Orlando Magic
11365,NBA,rondora01,1143600,2006-07,2007,2006,Boston Celtics
11366,NBA,rondora01,1229280,2007-08,2008,2007,Boston Celtics
11367,NBA,rondora01,1315080,2008-09,2009,2008,Boston Celtics
11368,NBA,rondora01,2094922,2009-10,2010,2009,Boston Celtics
11369,NBA,rondora01,9090911,2010-11,2011,2010,Boston Celtics
11370,NBA,rondora01,10045455,2011-12,2012,2011,Boston Celtics
11371,NBA,rondora01,11000000,2012-13,2013,2012,Boston Celtics
11372,NBA,rondora01,11954545,2013-14,2014,2013,Boston Celtics
11373,NBA,rondora01,12909091,2014-15,2015,2014,Dallas Mavericks
11374,NBA,rondora01,9500000,2015-16,2016,2015,Sacramento Kings
11375,NBA,rondora01,14000000,2016-17,2017,2016,Chicago Bulls
11376,NBA,rondora01,3300000,2017-18,2018,2017,New Orleans Pelicans
11377,NBA,rondora01,3000000,2017-18,2018,2017,Chicago Bulls
11378,NBA,rondora01,9000000,2018-19,2019,2018,Los Angeles Lakers
11379,NBA,rooksse01,375000,1992-93,1993,1992,Dallas Mavericks
11380,NBA,rooksse01,488000,1993-94,1994,1993,Dallas Mavericks
11381,NBA,rooksse01,600000,1994-95,1995,1994,Minnesota Timberwolves
11382,NBA,rooksse01,1200000,1995-96,1996,1995,Minnesota Timberwolves
11383,NBA,rooksse01,1200000,1996-97,1997,1996,Los Angeles Lakers
11384,NBA,rooksse01,1440000,1997-98,1998,1997,Los Angeles Lakers
11385,NBA,rooksse01,1680000,1998-99,1999,1998,Los Angeles Lakers
11386,NBA,rooksse01,1920000,1999-00,2000,1999,Dallas Mavericks
11387,NBA,rooksse01,2160000,2000-01,2001,2000,Los Angeles Clippers
11388,NBA,rooksse01,2400000,2001-02,2002,2001,Los Angeles Clippers
11389,NBA,rooksse01,2640000,2002-03,2003,2002,Los Angeles Clippers
11390,NBA,rooksse01,1070000,2003-04,2004,2003,New Orleans Hornets
11391,NBA,rosede01,4822800,2008-09,2009,2008,Chicago Bulls
11392,NBA,rosede01,5184480,2009-10,2010,2009,Chicago Bulls
11393,NBA,rosede01,5546160,2010-11,2011,2010,Chicago Bulls
11394,NBA,rosede01,6993708,2011-12,2012,2011,Chicago Bulls
11395,NBA,rosede01,16402500,2012-13,2013,2012,Chicago Bulls
11396,NBA,rosede01,17632688,2013-14,2014,2013,Chicago Bulls
11397,NBA,rosede01,18862875,2014-15,2015,2014,Chicago Bulls
11398,NBA,rosede01,20093063,2015-16,2016,2015,Chicago Bulls
11399,NBA,rosede01,21323250,2016-17,2017,2016,New York Knicks
11400,NBA,rosede01,1356709,2017-18,2018,2017,Cleveland Cavaliers
11401,NBA,rosede01,749761,2017-18,2018,2017,Utah Jazz
11402,NBA,rosede01,290951,2017-18,2018,2017,Minnesota Timberwolves
11403,NBA,rosede01,2176260,2018-19,2019,2018,Minnesota Timberwolves
11404,NBA,roseja01,975000,1994-95,1995,1994,Denver Nuggets
11405,NBA,roseja01,1268000,1995-96,1996,1995,Denver Nuggets
11406,NBA,roseja01,1560000,1996-97,1997,1996,Indiana Pacers
11407,NBA,roseja01,1852500,1997-98,1998,1997,Indiana Pacers
11408,NBA,roseja01,2145000,1998-99,1999,1998,Indiana Pacers
11409,NBA,roseja01,2437500,1999-00,2000,1999,Indiana Pacers
11410,NBA,roseja01,9660000,2000-01,2001,2000,Indiana Pacers
11411,NBA,roseja01,10865250,2001-02,2002,2001,Indiana Pacers
11412,NBA,roseja01,12072500,2002-03,2003,2002,Chicago Bulls
11413,NBA,roseja01,13279750,2003-04,2004,2003,Toronto Raptors
11414,NBA,roseja01,14487000,2004-05,2005,2004,Toronto Raptors
11415,NBA,roseja01,15694250,2005-06,2006,2005,Toronto Raptors
11416,NBA,roseja01,14601500,2006-07,2007,2006,New York Knicks
11417,NBA,roseja01,1540000,2006-07,2007,2006,Phoenix Suns
11418,NBA,rosema01,220000,1996-97,1997,1996,Charlotte Hornets
11419,NBA,rosema01,272250,1997-98,1998,1997,San Antonio Spurs
11420,NBA,rosema01,425000,1998-99,1999,1998,San Antonio Spurs
11421,NBA,rosema01,2285000,1999-00,2000,1999,San Antonio Spurs
11422,NBA,rosema01,2570000,2000-01,2001,2000,San Antonio Spurs
11423,NBA,rosema01,2285000,2001-02,2002,2001,San Antonio Spurs
11424,NBA,rosema01,4370000,2002-03,2003,2002,San Antonio Spurs
11425,NBA,rosema01,4916250,2003-04,2004,2003,San Antonio Spurs
11426,NBA,rosema01,5462500,2004-05,2005,2004,San Antonio Spurs
11427,NBA,rosema01,6008750,2005-06,2006,2005,New York Knicks
11428,NBA,rosema01,7525397,2006-07,2007,2006,New York Knicks
11429,NBA,rosema01,7101250,2007-08,2008,2007,New York Knicks
11430,NBA,rosema01,7647500,2008-09,2009,2008,Oklahoma City Thunder
11431,NBA,rossqu01,620046,2004-05,2005,2004,Los Angeles Clippers
11432,NBA,rossqu01,700000,2005-06,2006,2005,Los Angeles Clippers
11433,NBA,rossqu01,771331,2006-07,2007,2006,Los Angeles Clippers
11434,NBA,rossqu01,826046,2007-08,2008,2007,Los Angeles Clippers
11435,NBA,rossqu01,854957,2008-09,2009,2008,Memphis Grizzlies
11436,NBA,rossqu01,1033342,2009-10,2010,2009,Washington Wizards
11437,NBA,rossqu01,1146337,2010-11,2011,2010,New Jersey Nets
11438,NBA,rosste01,2563320,2012-13,2013,2012,Toronto Raptors
11439,NBA,rosste01,2678640,2013-14,2014,2013,Toronto Raptors
11440,NBA,rosste01,2793960,2014-15,2015,2014,Toronto Raptors
11441,NBA,rosste01,3553917,2015-16,2016,2015,Toronto Raptors
11442,NBA,rosste01,10000000,2016-17,2017,2016,Orlando Magic
11443,NBA,rosste01,10500000,2017-18,2018,2017,Orlando Magic
11444,NBA,rosste01,10500000,2018-19,2019,2018,Orlando Magic
11445,NBA,rothsc01,75000,1987-88,1988,1987,Utah Jazz
11446,NBA,roundda01,674000,1984-85,1985,1984,Detroit Pistons
11447,NBA,roundda01,759250,1985-86,1986,1985,Washington Bullets
11448,NBA,rowsobr01,100000,1988-89,1989,1988,Charlotte Hornets
11449,NBA,royaldo01,130000,1991-92,1992,1991,San Antonio Spurs
11450,NBA,royaldo01,140000,1992-93,1993,1992,Orlando Magic
11451,NBA,royaldo01,890000,1993-94,1994,1993,Orlando Magic
11452,NBA,royaldo01,1000000,1994-95,1995,1994,Orlando Magic
11453,NBA,royaldo01,1500000,1995-96,1996,1995,Orlando Magic
11454,NBA,royaldo01,1700000,1996-97,1997,1996,Golden State Warriors
11455,NBA,roybr01,2681880,2006-07,2007,2006,Portland Trail Blazers
11456,NBA,roybr01,2883120,2007-08,2008,2007,Portland Trail Blazers
11457,NBA,roybr01,3084240,2008-09,2009,2008,Portland Trail Blazers
11458,NBA,roybr01,3910816,2009-10,2010,2009,Portland Trail Blazers
11459,NBA,roybr01,13520500,2010-11,2011,2010,Portland Trail Blazers
11460,NBA,roybr01,16032144,2011-12,2012,2011,Portland Trail Blazers
11461,NBA,roybr01,16359805,2012-13,2013,2012,Portland Trail Blazers
11462,NBA,roybr01,5100000,2012-13,2013,2012,Minnesota Timberwolves
11463,NBA,roybr01,19317326,2014-15,2015,2014,Portland Trail Blazers
11464,NBA,roziecl01,650000,1994-95,1995,1994,Golden State Warriors
11465,NBA,roziecl01,845000,1995-96,1996,1995,Golden State Warriors
11466,NBA,roziecl01,1040000,1996-97,1997,1996,Orlando Magic
11467,NBA,roziecl01,750000,1997-98,1998,1997,Orlando Magic
11468,NBA,roziecl01,272250,1997-98,1998,1997,Minnesota Timberwolves
11469,NBA,roziete01,1824360,2015-16,2016,2015,Boston Celtics
11470,NBA,roziete01,1906440,2016-17,2017,2016,Boston Celtics
11471,NBA,roziete01,1988520,2017-18,2018,2017,Boston Celtics
11472,NBA,roziete01,3050390,2018-19,2019,2018,Boston Celtics
11473,NBA,rubiori01,3480120,2011-12,2012,2011,Minnesota Timberwolves
11474,NBA,rubiori01,3741120,2012-13,2013,2012,Minnesota Timberwolves
11475,NBA,rubiori01,4002120,2013-14,2014,2013,Minnesota Timberwolves
11476,NBA,rubiori01,5070686,2014-15,2015,2014,Minnesota Timberwolves
11477,NBA,rubiori01,12365000,2015-16,2016,2015,Minnesota Timberwolves
11478,NBA,rubiori01,13550000,2016-17,2017,2016,Minnesota Timberwolves
11479,NBA,rubiori01,14275000,2017-18,2018,2017,Utah Jazz
11480,NBA,rubiori01,14975000,2018-19,2019,2018,Utah Jazz
11481,NBA,ruckegu01,34946,2002-03,2003,2002,Golden State Warriors
11482,NBA,ruddde01,215000,1990-91,1991,1990,Utah Jazz
11483,NBA,ruddde01,240000,1991-92,1992,1991,Utah Jazz
11484,NBA,rudezda01,1100000,2014-15,2015,2014,Indiana Pacers
11485,NBA,rudezda01,1149500,2015-16,2016,2015,Minnesota Timberwolves
11486,NBA,rudezda01,980431,2016-17,2017,2016,Orlando Magic
11487,NBA,ruffimi01,401875,1999-00,2000,1999,Chicago Bulls
11488,NBA,ruffimi01,440000,2000-01,2001,2000,Chicago Bulls
11489,NBA,ruffimi01,540850,2001-02,2002,2001,Chicago Bulls
11490,NBA,ruffimi01,468297,2001-02,2002,2001,Philadelphia 76ers
11491,NBA,ruffimi01,663679,2003-04,2004,2003,Utah Jazz
11492,NBA,ruffimi01,745046,2004-05,2005,2004,Washington Wizards
11493,NBA,ruffimi01,1670000,2005-06,2006,2005,Washington Wizards
11494,NBA,ruffimi01,1803600,2006-07,2007,2006,Washington Wizards
11495,NBA,ruffimi01,1033930,2007-08,2008,2007,Milwaukee Bucks
11496,NBA,ruffimi01,1141838,2008-09,2009,2008,Portland Trail Blazers
11497,NBA,ruffitr01,143860,1994-95,1995,1994,Phoenix Suns
11498,NBA,ruffitr01,100000,1994-95,1995,1994,Los Angeles Lakers
11499,NBA,rulanje01,326000,1984-85,1985,1984,Washington Bullets
11500,NBA,rulanje01,783000,1985-86,1986,1985,Washington Bullets
11501,NBA,ruscost01,415000,1995-96,1996,1995,Phoenix Suns
11502,NBA,rushbr01,1799160,2008-09,2009,2008,Indiana Pacers
11503,NBA,rushbr01,1934160,2009-10,2010,2009,Indiana Pacers
11504,NBA,rushbr01,2069049,2010-11,2011,2010,Indiana Pacers
11505,NBA,rushbr01,2956658,2011-12,2012,2011,Golden State Warriors
11506,NBA,rushbr01,4000000,2012-13,2013,2012,Golden State Warriors
11507,NBA,rushbr01,4000000,2013-14,2014,2013,Utah Jazz
11508,NBA,rushbr01,1145685,2014-15,2015,2014,Golden State Warriors
11509,NBA,rushbr01,1270964,2015-16,2016,2015,Golden State Warriors
11510,NBA,rushbr01,3500000,2016-17,2017,2016,Minnesota Timberwolves
11511,NBA,rushbr01,83129,2017-18,2018,2017,Portland Trail Blazers
11512,NBA,rushka01,1021080,2002-03,2003,2002,Los Angeles Lakers
11513,NBA,rushka01,1097640,2003-04,2004,2003,Los Angeles Lakers
11514,NBA,rushka01,1174200,2004-05,2005,2004,Charlotte Bobcats
11515,NBA,rushka01,3000000,2005-06,2006,2005,Charlotte Bobcats
11516,NBA,rushka01,19466,2006-07,2007,2006,Seattle SuperSonics
11517,NBA,rushka01,854957,2007-08,2008,2007,Indiana Pacers
11518,NBA,rushka01,926678,2008-09,2009,2008,Philadelphia 76ers
11519,NBA,rushka01,534906,2009-10,2010,2009,Los Angeles Clippers
11520,NBA,russebr01,150000,1993-94,1994,1993,Utah Jazz
11521,NBA,russebr01,265000,1994-95,1995,1994,Utah Jazz
11522,NBA,russebr01,300000,1995-96,1996,1995,Utah Jazz
11523,NBA,russebr01,385000,1996-97,1997,1996,Utah Jazz
11524,NBA,russebr01,2857144,1997-98,1998,1997,Utah Jazz
11525,NBA,russebr01,3428000,1998-99,1999,1998,Utah Jazz
11526,NBA,russebr01,4000000,1999-00,2000,1999,Utah Jazz
11527,NBA,russebr01,4570000,2000-01,2001,2000,Utah Jazz
11528,NBA,russebr01,5142857,2001-02,2002,2001,Utah Jazz
11529,NBA,russebr01,1400000,2002-03,2003,2002,Washington Wizards
11530,NBA,russebr01,1070000,2003-04,2004,2003,Los Angeles Lakers
11531,NBA,russebr01,1100000,2004-05,2005,2004,Denver Nuggets
11532,NBA,russebr01,1138500,2005-06,2006,2005,Denver Nuggets
11533,NBA,russeda01,5103120,2015-16,2016,2015,Los Angeles Lakers
11534,NBA,russeda01,5332800,2016-17,2017,2016,Los Angeles Lakers
11535,NBA,russeda01,5562360,2017-18,2018,2017,Brooklyn Nets
11536,NBA,russeda01,7019698,2018-19,2019,2018,Brooklyn Nets
11537,NBA,russewa02,374289,2011-12,2012,2011,Detroit Pistons
11538,NBA,sabonar01,2200000,1995-96,1996,1995,Portland Trail Blazers
11539,NBA,sabonar01,2640000,1996-97,1997,1996,Portland Trail Blazers
11540,NBA,sabonar01,3080000,1997-98,1998,1997,Portland Trail Blazers
11541,NBA,sabonar01,9000000,1998-99,1999,1998,Portland Trail Blazers
11542,NBA,sabonar01,9818481,1999-00,2000,1999,Portland Trail Blazers
11543,NBA,sabonar01,11250000,2000-01,2001,2000,Portland Trail Blazers
11544,NBA,sabonar01,6850000,2002-03,2003,2002,Portland Trail Blazers
11545,NBA,sabonar01,3000000,2004-05,2005,2004,Portland Trail Blazers
11546,NBA,sabondo01,2440200,2016-17,2017,2016,Oklahoma City Thunder
11547,NBA,sabondo01,2550000,2017-18,2018,2017,Indiana Pacers
11548,NBA,sabondo01,2659800,2018-19,2019,2018,Indiana Pacers
11549,NBA,sacrero01,473604,2012-13,2013,2012,Los Angeles Lakers
11550,NBA,sacrero01,788872,2013-14,2014,2013,Los Angeles Lakers
11551,NBA,sacrero01,915243,2014-15,2015,2014,Los Angeles Lakers
11552,NBA,sacrero01,981348,2015-16,2016,2015,Los Angeles Lakers
11553,NBA,sallejo01,335000,1987-88,1988,1987,Detroit Pistons
11554,NBA,sallejo01,380000,1988-89,1989,1988,Detroit Pistons
11555,NBA,sallejo01,575000,1990-91,1991,1990,Detroit Pistons
11556,NBA,sallejo01,2000000,1991-92,1992,1991,Detroit Pistons
11557,NBA,sallejo01,2002000,1992-93,1993,1992,Miami Heat
11558,NBA,sallejo01,2452000,1993-94,1994,1993,Miami Heat
11559,NBA,sallejo01,2652000,1994-95,1995,1994,Miami Heat
11560,NBA,sallejo01,2402000,1995-96,1996,1995,Toronto Raptors
11561,NBA,sallejo01,2225000,1996-97,1997,1996,Toronto Raptors
11562,NBA,sallejo01,510000,1999-00,2000,1999,Los Angeles Lakers
11563,NBA,salmojo01,670800,2002-03,2003,2002,Philadelphia 76ers
11564,NBA,salmojo01,865320,2003-04,2004,2003,Philadelphia 76ers
11565,NBA,salmojo01,925680,2004-05,2005,2004,Philadelphia 76ers
11566,NBA,salmojo01,1669001,2005-06,2006,2005,Philadelphia 76ers
11567,NBA,salmojo01,4400000,2006-07,2007,2006,Sacramento Kings
11568,NBA,salmojo01,4752000,2007-08,2008,2007,Sacramento Kings
11569,NBA,salmojo01,5104000,2008-09,2009,2008,Chicago Bulls
11570,NBA,salmojo01,5456000,2009-10,2010,2009,Milwaukee Bucks
